viajes,max_temperature_c,mean_temperature_c,min_temperature_c,max_dew_point_c,mean_dew_point_c,min_dew_point_c,max_humidity,mean_humidity,min_humidity,max_sea_level_pressure_cm,mean_sea_level_pressure_cm,min_sea_level_pressure_cm,max_visibility_km,mean_visibility_km,min_visibility_km,max_wind_Speed_kmh,mean_wind_speed_kmh,max_gust_speed_kmh,precipitation_cm,cloud_cover,wind_dir_degrees,Fog,Fog-Rain,Normal,Rain,Rain-Thunderstorm,date,business_day,holiday,year,month,weekday
872,16.6666666667,14.4444444444,12.7777777778,11.1111111111,10.5555555556,10.5555555556,89.0,81.0,67.0,75.9714,75.819,75.6412,16.0934,16.0934,12.87472,27.35878,24.1401,35.0,0.5588,8.0,205.0,0,0,0,1,0,2014-02-27,1,0,2014,2,3
538,17.2222222222,15.0,12.7777777778,12.2222222222,10.0,6.11111111111,86.0,65.0,43.0,74.93,74.7522,74.6506,16.0934,12.87472,1.60934,41.84284,20.92142,33.0,1.8796,8.0,208.0,0,0,0,1,0,2014-02-28,1,0,2014,2,4
318,20.5555555556,16.6666666667,12.2222222222,12.2222222222,8.88888888889,6.66666666667,78.0,63.0,48.0,75.7428,75.2602,74.8538,16.0934,16.0934,16.0934,27.35878,16.0934,25.0,0.0762,7.0,108.0,0,0,0,1,0,2014-03-01,0,0,2014,3,5
208,16.1111111111,13.8888888889,11.6666666667,12.7777777778,10.5555555556,8.33333333333,83.0,75.0,67.0,76.6318,76.2254,75.7682,16.0934,14.48406,3.21868,32.1868,14.48406,26.0,0.0508,6.0,181.0,0,0,0,1,0,2014-03-02,0,0,2014,3,6
746,16.1111111111,13.3333333333,10.0,11.1111111111,9.44444444444,8.33333333333,89.0,77.0,64.0,76.581,76.4794,76.3016,16.0934,16.0934,14.48406,28.96812,9.65604,28.0,0.254,7.0,135.0,0,0,0,1,0,2014-03-03,1,0,2014,3,0
944,18.8888888889,16.1111111111,12.7777777778,12.2222222222,11.1111111111,9.44444444444,86.0,77.0,67.0,76.5048,76.4286,76.3524,16.0934,16.0934,11.26538,27.35878,8.0467,21.0,0.0,7.0,16.0,0,0,0,1,0,2014-03-04,1,0,2014,3,1
979,18.8888888889,15.5555555556,12.2222222222,14.4444444444,12.2222222222,8.88888888889,93.0,73.0,52.0,76.4794,76.3524,76.1746,16.0934,12.87472,3.21868,32.1868,9.65604,23.0,0.6604,8.0,211.0,0,0,0,1,0,2014-03-05,1,0,2014,3,2
1015,18.3333333333,14.4444444444,10.5555555556,13.8888888889,11.6666666667,8.88888888889,93.0,80.0,67.0,76.708,76.5302,76.3524,16.0934,14.48406,6.43736,24.1401,12.87472,20.0,0.0254,6.0,258.0,0,0,0,1,0,2014-03-06,1,0,2014,3,3
988,18.8888888889,13.8888888889,8.88888888889,10.0,8.33333333333,6.11111111111,89.0,67.0,44.0,76.6826,76.581,76.4794,16.0934,16.0934,14.48406,22.53076,9.65604,24.0,0.0,2.0,296.0,0,0,1,0,0,2014-03-07,1,0,2014,3,4
468,22.2222222222,15.0,7.77777777778,10.5555555556,8.88888888889,3.88888888889,93.0,63.0,33.0,76.7334,76.6064,76.5048,16.0934,16.0934,16.0934,27.35878,6.43736,48.0,0.0,5.0,285.0,1,0,0,0,0,2014-03-08,0,0,2014,3,5
548,21.6666666667,17.2222222222,12.7777777778,12.2222222222,10.5555555556,8.88888888889,80.0,69.0,57.0,76.6318,76.5302,76.3778,16.0934,16.0934,16.0934,20.92142,9.65604,18.0,0.0,7.0,291.0,0,0,0,1,0,2014-03-09,0,0,2014,3,6
980,20.0,16.6666666667,13.3333333333,12.7777777778,8.88888888889,6.11111111111,86.0,66.0,45.0,76.8096,76.6318,76.4794,16.0934,16.0934,14.48406,32.1868,12.87472,22.0,0.0,5.0,307.0,0,0,0,1,0,2014-03-10,1,0,2014,3,0
1112,23.3333333333,16.1111111111,8.33333333333,4.44444444444,-0.555555555556,-3.88888888889,61.0,40.0,19.0,76.6826,76.454,76.2508,16.0934,16.0934,16.0934,48.2802,17.70274,37.0,0.0,1.0,6.0,0,0,1,0,0,2014-03-11,1,0,2014,3,1
1044,25.5555555556,18.8888888889,11.6666666667,1.11111111111,-2.22222222222,-5.0,36.0,26.0,16.0,76.4794,76.327,76.2254,16.0934,16.0934,16.0934,51.49888,25.74944,40.0,0.0,0.0,28.0,0,0,1,0,0,2014-03-12,1,0,2014,3,2
1133,22.7777777778,14.4444444444,7.77777777778,9.44444444444,6.11111111111,0.555555555556,80.0,58.0,27.0,76.4032,76.2762,76.1746,16.0934,16.0934,16.0934,27.35878,9.65604,21.0,0.0,1.0,270.0,0,0,1,0,0,2014-03-13,1,0,2014,3,3
1022,19.4444444444,15.5555555556,11.6666666667,11.1111111111,9.44444444444,7.77777777778,83.0,68.0,52.0,76.7842,76.581,76.4032,16.0934,16.0934,16.0934,20.92142,11.26538,21.0,0.0,4.0,248.0,0,0,1,0,0,2014-03-14,1,0,2014,3,4
504,25.0,16.6666666667,8.33333333333,11.1111111111,8.88888888889,5.0,93.0,63.0,33.0,76.9874,76.8858,76.7842,16.0934,16.0934,16.0934,22.53076,9.65604,16.0,0.0,0.0,293.0,1,0,0,0,0,2014-03-15,0,0,2014,3,5
445,22.2222222222,15.5555555556,8.88888888889,11.1111111111,8.88888888889,7.77777777778,89.0,68.0,47.0,77.0128,76.8858,76.7334,16.0934,16.0934,16.0934,33.79614,12.87472,23.0,0.0,3.0,292.0,1,0,0,0,0,2014-03-16,0,0,2014,3,6
1002,20.5555555556,15.0,9.44444444444,9.44444444444,7.77777777778,6.11111111111,77.0,60.0,42.0,76.8096,76.4794,76.1746,16.0934,16.0934,16.0934,35.40548,17.70274,29.0,0.0,3.0,291.0,0,0,1,0,0,2014-03-17,1,0,2014,3,0
1139,21.1111111111,13.8888888889,6.11111111111,7.22222222222,3.88888888889,-0.555555555556,86.0,55.0,24.0,76.1746,76.073,75.9714,16.0934,16.0934,16.0934,27.35878,8.0467,22.0,0.0,1.0,290.0,0,0,1,0,0,2014-03-18,1,0,2014,3,1
1161,22.7777777778,15.0,7.22222222222,8.88888888889,4.44444444444,1.11111111111,77.0,52.0,27.0,76.4286,76.3016,76.1492,16.0934,16.0934,16.0934,22.53076,9.65604,26.0,0.0,2.0,316.0,0,0,1,0,0,2014-03-19,1,0,2014,3,2
1127,21.1111111111,15.5555555556,10.0,10.5555555556,7.22222222222,5.0,77.0,61.0,44.0,76.3524,76.2508,76.0984,16.0934,16.0934,16.0934,28.96812,12.87472,23.0,0.0,5.0,292.0,0,0,1,0,0,2014-03-20,1,0,2014,3,3
1010,17.2222222222,13.3333333333,8.88888888889,8.33333333333,7.22222222222,6.66666666667,86.0,69.0,52.0,76.2254,76.1492,76.0984,16.0934,16.0934,14.48406,32.1868,12.87472,37.0,0.0,3.0,263.0,0,0,1,0,0,2014-03-21,1,0,2014,3,4
422,18.3333333333,14.4444444444,10.5555555556,8.33333333333,7.22222222222,6.11111111111,83.0,64.0,44.0,76.5302,76.3524,76.2,16.0934,16.0934,16.0934,25.74944,12.87472,23.0,0.0,3.0,246.0,0,0,1,0,0,2014-03-22,0,0,2014,3,5
373,18.3333333333,13.8888888889,8.88888888889,8.88888888889,7.77777777778,6.66666666667,83.0,68.0,52.0,76.6826,76.5556,76.454,16.0934,16.0934,16.0934,24.1401,11.26538,20.0,0.0,3.0,280.0,0,0,1,0,0,2014-03-23,0,0,2014,3,6
1012,22.2222222222,15.0,7.77777777778,10.0,7.77777777778,3.33333333333,86.0,58.0,29.0,76.6318,76.454,76.2762,16.0934,16.0934,9.65604,28.96812,9.65604,29.0,0.0,1.0,328.0,0,0,1,0,0,2014-03-24,1,0,2014,3,0
927,17.2222222222,12.2222222222,7.22222222222,12.7777777778,9.44444444444,5.55555555556,87.0,75.0,62.0,76.3524,76.1238,75.8952,16.0934,14.48406,3.21868,28.96812,12.87472,29.0,0.381,5.0,253.0,0,0,0,1,0,2014-03-25,1,0,2014,3,1
716,16.6666666667,14.4444444444,11.6666666667,10.5555555556,8.88888888889,8.33333333333,89.0,77.0,64.0,76.1746,75.8698,75.7428,16.0934,12.87472,1.60934,37.01482,19.31208,35.0,1.6002,7.0,235.0,0,0,0,1,0,2014-03-26,1,0,2014,3,2
1071,18.3333333333,16.1111111111,13.3333333333,8.88888888889,7.77777777778,6.11111111111,77.0,61.0,44.0,76.5556,76.3778,76.1492,16.0934,16.0934,11.26538,27.35878,14.48406,25.0,0.0,6.0,244.0,0,0,1,0,0,2014-03-27,1,0,2014,3,3
974,20.5555555556,17.2222222222,13.3333333333,11.1111111111,9.44444444444,7.77777777778,77.0,63.0,49.0,76.7334,76.6064,76.5048,16.0934,16.0934,11.26538,27.35878,14.48406,30.0,0.0254,6.0,191.0,0,0,0,1,0,2014-03-28,1,0,2014,3,4
117,15.5555555556,13.8888888889,11.6666666667,12.7777777778,10.5555555556,7.22222222222,93.0,79.0,64.0,76.5556,76.3778,76.2508,16.0934,12.87472,1.60934,38.62416,19.31208,29.0,2.2098,8.0,200.0,0,0,0,1,0,2014-03-29,0,0,2014,3,5
391,16.1111111111,13.3333333333,10.0,7.77777777778,6.66666666667,5.0,77.0,64.0,51.0,76.5556,76.4794,76.3524,16.0934,16.0934,16.0934,27.35878,16.0934,21.0,0.0,4.0,277.0,0,0,1,0,0,2014-03-30,0,0,2014,3,6
697,13.8888888889,11.6666666667,8.88888888889,8.33333333333,6.66666666667,5.55555555556,86.0,76.0,66.0,76.4032,76.0476,75.819,16.0934,12.87472,1.60934,49.88954,20.92142,36.0,1.4478,6.0,169.0,0,0,0,1,0,2014-03-31,1,0,2014,3,0
520,14.4444444444,11.1111111111,7.77777777778,8.33333333333,6.11111111111,5.0,82.0,72.0,61.0,76.073,75.9206,75.819,16.0934,14.48406,3.21868,48.2802,20.92142,36.0,1.7526,7.0,158.0,0,0,0,1,0,2014-04-01,1,0,2014,4,1
987,16.1111111111,11.6666666667,7.22222222222,7.22222222222,6.11111111111,3.88888888889,89.0,68.0,46.0,76.5048,76.2762,75.8952,16.0934,16.0934,16.0934,33.79614,12.87472,28.0,0.0,4.0,357.0,0,0,0,1,0,2014-04-02,1,0,2014,4,2
997,16.6666666667,12.2222222222,7.77777777778,7.77777777778,6.66666666667,5.55555555556,86.0,69.0,51.0,76.5302,76.454,76.327,16.0934,16.0934,16.0934,25.74944,12.87472,20.0,0.0,5.0,211.0,0,0,1,0,0,2014-04-03,1,0,2014,4,3
844,16.1111111111,13.3333333333,10.0,9.44444444444,7.77777777778,6.11111111111,86.0,71.0,55.0,76.3524,76.2508,76.1746,16.0934,14.48406,6.43736,35.40548,12.87472,28.0,0.8128,6.0,292.0,0,0,0,1,0,2014-04-04,1,0,2014,4,4
518,18.3333333333,13.3333333333,7.77777777778,9.44444444444,7.77777777778,6.11111111111,86.0,71.0,56.0,76.708,76.5302,76.3524,16.0934,16.0934,16.0934,27.35878,11.26538,21.0,0.0,2.0,292.0,0,0,1,0,0,2014-04-05,0,0,2014,4,5
378,22.2222222222,16.1111111111,9.44444444444,12.2222222222,10.0,7.22222222222,93.0,71.0,49.0,76.835,76.6572,76.4794,16.0934,16.0934,16.0934,25.74944,8.0467,29.0,0.0,2.0,275.0,0,0,1,0,0,2014-04-06,0,0,2014,4,6
1123,26.1111111111,18.3333333333,10.5555555556,13.3333333333,11.1111111111,8.33333333333,86.0,62.0,37.0,76.6064,76.4794,76.3524,16.0934,16.0934,16.0934,24.1401,9.65604,20.0,0.0,0.0,291.0,0,0,1,0,0,2014-04-07,1,0,2014,4,0
1268,25.5555555556,19.4444444444,13.3333333333,13.3333333333,11.6666666667,10.0,93.0,70.0,46.0,76.5048,76.3778,76.2762,16.0934,16.0934,16.0934,25.74944,9.65604,20.0,0.0,3.0,299.0,0,0,1,0,0,2014-04-08,1,0,2014,4,1
1119,18.8888888889,15.0,11.1111111111,11.1111111111,9.44444444444,8.88888888889,93.0,75.0,56.0,76.4794,76.3524,76.2,16.0934,16.0934,16.0934,27.35878,12.87472,49.0,0.0,4.0,295.0,0,0,1,0,0,2014-04-09,1,0,2014,4,2
1033,23.3333333333,17.2222222222,10.5555555556,12.2222222222,10.0,8.33333333333,89.0,71.0,53.0,76.327,76.1746,75.946,16.0934,16.0934,12.87472,28.96812,11.26538,26.0,0.0,5.0,302.0,0,0,1,0,0,2014-04-10,1,0,2014,4,3
1013,17.2222222222,14.4444444444,11.6666666667,10.0,9.44444444444,8.88888888889,89.0,75.0,60.0,76.1238,75.9968,75.8698,16.0934,16.0934,16.0934,38.62416,14.48406,28.0,0.0,7.0,298.0,0,0,1,0,0,2014-04-11,1,0,2014,4,4
463,17.7777777778,15.0,12.2222222222,8.88888888889,8.33333333333,7.22222222222,77.0,69.0,60.0,76.0984,75.9968,75.8952,16.0934,16.0934,16.0934,33.79614,17.70274,28.0,0.0,5.0,262.0,0,0,1,0,0,2014-04-12,0,0,2014,4,5
412,20.5555555556,16.1111111111,11.6666666667,10.5555555556,8.88888888889,7.22222222222,83.0,69.0,55.0,76.3524,76.2254,76.0984,16.0934,16.0934,12.87472,35.40548,14.48406,25.0,0.0,4.0,262.0,0,0,1,0,0,2014-04-13,0,0,2014,4,6
1046,20.0,15.0,10.0,11.1111111111,9.44444444444,8.88888888889,89.0,73.0,56.0,76.5302,76.3778,76.2762,16.0934,14.48406,9.65604,33.79614,12.87472,23.0,0.0,5.0,283.0,0,0,1,0,0,2014-04-14,1,0,2014,4,0
1163,18.8888888889,15.0,11.1111111111,9.44444444444,8.88888888889,7.77777777778,83.0,70.0,56.0,76.4032,76.2,75.9968,16.0934,16.0934,11.26538,28.96812,12.87472,30.0,0.0,4.0,275.0,0,0,1,0,0,2014-04-15,1,0,2014,4,1
1223,22.7777777778,16.6666666667,10.0,10.0,9.44444444444,7.22222222222,83.0,64.0,44.0,76.0222,75.9206,75.7682,16.0934,14.48406,11.26538,28.96812,12.87472,24.0,0.0,2.0,257.0,0,0,1,0,0,2014-04-16,1,0,2014,4,2
1145,17.7777777778,14.4444444444,10.5555555556,10.5555555556,9.44444444444,8.33333333333,89.0,75.0,60.0,75.9206,75.819,75.7174,16.0934,16.0934,11.26538,27.35878,11.26538,29.0,0.0,2.0,262.0,0,0,1,0,0,2014-04-17,1,0,2014,4,3
988,17.7777777778,14.4444444444,10.5555555556,10.5555555556,8.88888888889,7.22222222222,83.0,70.0,56.0,76.1238,75.9968,75.8952,16.0934,16.0934,16.0934,28.96812,12.87472,31.0,0.0,3.0,263.0,0,0,1,0,0,2014-04-18,1,0,2014,4,4
421,18.3333333333,15.0,11.1111111111,11.1111111111,8.88888888889,6.66666666667,86.0,69.0,52.0,76.5302,76.3778,76.1238,16.0934,16.0934,16.0934,40.2335,19.31208,38.0,0.0,5.0,262.0,0,0,1,0,0,2014-04-19,0,0,2014,4,5
376,24.4444444444,17.2222222222,10.0,11.1111111111,8.88888888889,6.66666666667,86.0,60.0,33.0,76.6064,76.4794,76.3778,16.0934,16.0934,16.0934,33.79614,9.65604,36.0,0.0,3.0,269.0,0,0,1,0,0,2014-04-20,0,0,2014,4,6
1049,19.4444444444,15.0,10.0,10.0,7.77777777778,5.0,83.0,63.0,43.0,76.4286,76.3016,76.1746,16.0934,16.0934,12.87472,38.62416,14.48406,41.0,0.0,5.0,275.0,0,0,1,0,0,2014-04-21,1,0,2014,4,0
1066,18.3333333333,15.0,11.1111111111,10.0,5.55555555556,2.22222222222,83.0,60.0,37.0,76.5556,76.3524,76.1492,16.0934,16.0934,6.43736,49.88954,30.57746,36.0,0.0,5.0,287.0,0,0,0,1,0,2014-04-22,1,0,2014,4,1
1089,19.4444444444,13.3333333333,7.22222222222,9.44444444444,5.0,1.66666666667,72.0,56.0,39.0,76.6064,76.5048,76.4286,16.0934,16.0934,16.0934,38.62416,14.48406,33.0,0.0,3.0,299.0,0,0,1,0,0,2014-04-23,1,0,2014,4,2
1018,18.8888888889,15.0,10.5555555556,12.2222222222,10.5555555556,8.33333333333,86.0,71.0,56.0,76.5302,76.3778,76.2,16.0934,16.0934,9.65604,33.79614,14.48406,36.0,0.0508,5.0,268.0,0,0,0,1,0,2014-04-24,1,0,2014,4,3
599,14.4444444444,12.7777777778,11.1111111111,12.7777777778,9.44444444444,6.11111111111,86.0,74.0,61.0,76.1746,75.8952,75.7174,16.0934,12.87472,3.21868,45.06152,19.31208,35.0,1.4478,8.0,253.0,0,0,0,1,0,2014-04-25,1,0,2014,4,4
383,17.2222222222,11.6666666667,6.66666666667,6.66666666667,5.55555555556,3.88888888889,86.0,63.0,44.0,76.454,76.1746,75.8698,16.0934,16.0934,16.0934,40.2335,16.0934,30.0,0.0,4.0,280.0,0,0,1,0,0,2014-04-26,0,0,2014,4,5
354,17.7777777778,14.4444444444,11.1111111111,9.44444444444,7.77777777778,6.11111111111,66.0,57.0,48.0,76.5556,76.4286,76.327,16.0934,16.0934,11.26538,38.62416,20.92142,30.0,0.0,5.0,234.0,0,0,0,1,0,2014-04-27,0,0,2014,4,6
1177,21.6666666667,15.0,8.33333333333,9.44444444444,7.77777777778,6.11111111111,93.0,67.0,40.0,76.7842,76.6826,76.581,16.0934,16.0934,12.87472,32.1868,11.26538,28.0,0.0,1.0,287.0,0,0,1,0,0,2014-04-28,1,0,2014,4,0
1227,28.3333333333,19.4444444444,10.0,13.3333333333,8.33333333333,6.11111111111,80.0,52.0,24.0,76.7334,76.5556,76.327,16.0934,16.0934,16.0934,20.92142,6.43736,17.0,0.0,2.0,254.0,0,0,1,0,0,2014-04-29,1,0,2014,4,1
1222,31.6666666667,22.7777777778,13.8888888889,13.3333333333,10.0,5.55555555556,80.0,53.0,25.0,76.4286,76.327,76.2,16.0934,16.0934,16.0934,20.92142,8.0467,20.0,0.0,2.0,280.0,0,0,1,0,0,2014-04-30,1,0,2014,4,2
1185,29.4444444444,21.6666666667,13.8888888889,12.2222222222,7.77777777778,1.11111111111,72.0,45.0,17.0,76.4286,76.3778,76.2762,16.0934,16.0934,16.0934,32.1868,9.65604,23.0,0.0,2.0,290.0,0,0,1,0,0,2014-05-01,1,0,2014,5,3
1037,22.2222222222,17.2222222222,11.6666666667,13.3333333333,11.1111111111,10.0,93.0,71.0,49.0,76.454,76.3524,76.2508,16.0934,16.0934,16.0934,33.79614,12.87472,28.0,0.0,5.0,282.0,1,0,0,0,0,2014-05-02,1,0,2014,5,4
387,19.4444444444,16.1111111111,12.2222222222,11.1111111111,10.0,8.88888888889,86.0,69.0,52.0,76.3524,76.3016,76.2,16.0934,16.0934,16.0934,46.67086,25.74944,35.0,0.0,6.0,262.0,0,0,1,0,0,2014-05-03,0,0,2014,5,5
417,20.0,17.2222222222,13.8888888889,10.5555555556,10.5555555556,9.44444444444,80.0,66.0,52.0,76.3778,76.3016,76.2508,16.0934,16.0934,16.0934,35.40548,24.1401,25.0,0.0,5.0,270.0,0,0,1,0,0,2014-05-04,0,0,2014,5,6
1156,19.4444444444,16.1111111111,12.7777777778,10.5555555556,8.33333333333,6.11111111111,80.0,64.0,48.0,76.3524,76.2508,76.0984,16.0934,16.0934,16.0934,48.2802,27.35878,36.0,0.0,4.0,276.0,0,0,1,0,0,2014-05-05,1,0,2014,5,0
1129,20.5555555556,16.1111111111,11.1111111111,9.44444444444,7.22222222222,5.0,72.0,58.0,44.0,76.073,75.9968,75.8952,16.0934,16.0934,16.0934,40.2335,17.70274,32.0,0.0,1.0,275.0,0,0,1,0,0,2014-05-06,1,0,2014,5,1
1173,17.7777777778,14.4444444444,10.5555555556,8.88888888889,7.77777777778,6.11111111111,83.0,64.0,44.0,76.2254,76.073,75.9206,16.0934,16.0934,16.0934,37.01482,19.31208,93.0,0.0,4.0,218.0,0,0,1,0,0,2014-05-07,1,0,2014,5,2
1052,18.3333333333,15.5555555556,12.2222222222,13.3333333333,10.0,7.22222222222,84.0,73.0,62.0,76.454,76.3524,76.2254,16.0934,16.0934,9.65604,28.96812,16.0934,23.0,0.0,7.0,246.0,0,0,0,1,0,2014-05-08,1,0,2014,5,3
1046,20.5555555556,16.6666666667,12.7777777778,12.2222222222,10.0,6.66666666667,86.0,64.0,42.0,76.6318,76.5302,76.454,16.0934,16.0934,11.26538,46.67086,25.74944,35.0,0.0,5.0,272.0,0,0,1,0,0,2014-05-09,1,0,2014,5,4
437,21.1111111111,16.1111111111,10.5555555556,7.77777777778,6.66666666667,3.33333333333,72.0,53.0,34.0,76.5556,76.4286,76.2762,16.0934,16.0934,16.0934,41.84284,19.31208,30.0,0.0,2.0,289.0,0,0,1,0,0,2014-05-10,0,0,2014,5,5
336,25.0,18.3333333333,11.6666666667,8.88888888889,5.0,0.0,67.0,45.0,23.0,76.454,76.3778,76.2508,16.0934,16.0934,16.0934,40.2335,16.0934,32.0,0.0,1.0,303.0,0,0,1,0,0,2014-05-11,0,0,2014,5,6
1180,27.7777777778,18.8888888889,10.0,11.1111111111,7.77777777778,3.33333333333,77.0,50.0,23.0,76.5048,76.4032,76.3016,16.0934,16.0934,16.0934,24.1401,9.65604,31.0,0.0,2.0,299.0,0,0,1,0,0,2014-05-12,1,0,2014,5,0
1235,32.7777777778,23.3333333333,13.3333333333,10.5555555556,6.66666666667,1.66666666667,67.0,43.0,19.0,76.5302,76.454,76.3778,16.0934,16.0934,16.0934,24.1401,8.0467,21.0,0.0,1.0,283.0,0,0,1,0,0,2014-05-13,1,0,2014,5,1
1182,32.2222222222,23.8888888889,15.0,11.6666666667,7.77777777778,3.33333333333,67.0,43.0,18.0,76.5302,76.4286,76.3016,16.0934,16.0934,16.0934,24.1401,9.65604,17.0,0.0,2.0,291.0,0,0,1,0,0,2014-05-14,1,0,2014,5,2
1207,28.3333333333,21.1111111111,13.8888888889,10.0,8.33333333333,5.0,69.0,47.0,25.0,76.454,76.4032,76.327,16.0934,16.0934,16.0934,32.1868,9.65604,21.0,0.0,3.0,280.0,0,0,1,0,0,2014-05-15,1,0,2014,5,3
1142,21.1111111111,17.2222222222,12.7777777778,11.1111111111,10.5555555556,9.44444444444,83.0,65.0,47.0,76.454,76.3524,76.2,16.0934,16.0934,16.0934,35.40548,19.31208,25.0,0.0,5.0,266.0,0,0,1,0,0,2014-05-16,1,0,2014,5,4
485,19.4444444444,16.1111111111,12.7777777778,11.1111111111,10.5555555556,10.0,86.0,71.0,56.0,76.2762,76.2,76.1238,16.0934,16.0934,16.0934,35.40548,20.92142,29.0,0.0,6.0,261.0,0,0,1,0,0,2014-05-17,0,0,2014,5,5
418,21.1111111111,17.2222222222,13.3333333333,12.2222222222,10.0,7.77777777778,80.0,64.0,47.0,76.2,76.1492,76.073,16.0934,16.0934,16.0934,46.67086,25.74944,33.0,0.0,3.0,276.0,0,0,1,0,0,2014-05-18,0,0,2014,5,6
1111,20.0,16.6666666667,13.3333333333,10.5555555556,9.44444444444,8.88888888889,77.0,65.0,52.0,76.1492,76.0984,76.0222,16.0934,16.0934,16.0934,45.06152,25.74944,32.0,0.0,5.0,273.0,0,0,1,0,0,2014-05-19,1,0,2014,5,0
1123,21.1111111111,17.2222222222,12.7777777778,11.1111111111,9.44444444444,8.33333333333,80.0,64.0,47.0,76.2254,76.1492,76.0476,16.0934,16.0934,16.0934,35.40548,17.70274,25.0,0.0,5.0,262.0,0,0,1,0,0,2014-05-20,1,0,2014,5,1
1103,21.1111111111,17.2222222222,12.7777777778,11.1111111111,10.0,8.88888888889,83.0,68.0,53.0,76.1746,76.1238,76.0222,16.0934,16.0934,14.48406,35.40548,17.70274,24.0,0.0,5.0,247.0,0,0,1,0,0,2014-05-21,1,0,2014,5,2
1216,20.5555555556,16.6666666667,12.2222222222,11.1111111111,10.0,8.88888888889,89.0,72.0,55.0,76.327,76.1492,76.0476,16.0934,16.0934,16.0934,28.96812,17.70274,22.0,0.0,6.0,275.0,0,0,1,0,0,2014-05-22,1,0,2014,5,3
1092,20.0,16.1111111111,12.2222222222,11.1111111111,10.5555555556,8.88888888889,86.0,72.0,58.0,76.327,76.2254,76.0984,16.0934,16.0934,16.0934,35.40548,16.0934,28.0,0.0,6.0,272.0,0,0,1,0,0,2014-05-23,1,0,2014,5,4
432,19.4444444444,16.1111111111,12.7777777778,11.1111111111,10.5555555556,8.88888888889,86.0,71.0,56.0,76.2508,76.1746,76.073,16.0934,16.0934,16.0934,32.1868,16.0934,26.0,0.0,3.0,265.0,0,0,1,0,0,2014-05-24,0,0,2014,5,5
557,22.7777777778,18.3333333333,13.3333333333,11.1111111111,9.44444444444,8.88888888889,77.0,61.0,44.0,76.2,76.0984,75.9968,16.0934,16.0934,16.0934,27.35878,12.87472,20.0,0.0,1.0,242.0,0,0,1,0,0,2014-05-25,0,0,2014,5,6
450,22.7777777778,16.6666666667,10.5555555556,12.2222222222,10.5555555556,8.33333333333,89.0,71.0,53.0,76.2762,76.2,76.0984,16.0934,16.0934,14.48406,32.1868,12.87472,23.0,0.0,0.0,258.0,0,0,1,0,0,2014-05-26,0,1,2014,5,0
1204,20.0,16.1111111111,12.2222222222,9.44444444444,8.88888888889,7.22222222222,83.0,64.0,45.0,76.3778,76.2762,76.1746,16.0934,16.0934,16.0934,28.96812,12.87472,24.0,0.0,1.0,264.0,0,0,1,0,0,2014-05-27,1,0,2014,5,1
1278,23.3333333333,16.6666666667,9.44444444444,10.0,7.22222222222,2.22222222222,83.0,57.0,30.0,76.3778,76.2508,76.0984,16.0934,16.0934,16.0934,35.40548,14.48406,26.0,0.0,0.0,287.0,0,0,1,0,0,2014-05-28,1,0,2014,5,2
1209,25.0,17.7777777778,10.5555555556,11.6666666667,8.33333333333,4.44444444444,83.0,55.0,27.0,76.0984,76.0476,75.9714,16.0934,16.0934,16.0934,32.1868,12.87472,23.0,0.0,1.0,267.0,0,0,1,0,0,2014-05-29,1,0,2014,5,3
1074,17.7777777778,15.0,11.6666666667,9.44444444444,8.88888888889,8.33333333333,83.0,70.0,56.0,76.1746,76.0984,75.9968,16.0934,16.0934,14.48406,32.1868,19.31208,24.0,0.0,6.0,262.0,0,0,1,0,0,2014-05-30,1,0,2014,5,4
449,20.5555555556,16.1111111111,11.6666666667,11.1111111111,9.44444444444,8.88888888889,89.0,71.0,53.0,76.1492,76.0984,75.9968,16.0934,16.0934,16.0934,28.96812,16.0934,22.0,0.0,4.0,256.0,0,0,1,0,0,2014-05-31,0,0,2014,5,5
468,22.2222222222,16.6666666667,10.5555555556,11.1111111111,10.0,8.88888888889,93.0,71.0,49.0,76.0476,75.9206,75.7174,16.0934,14.48406,8.0467,27.35878,14.48406,32.0,0.0,3.0,305.0,0,0,1,0,0,2014-06-01,0,0,2014,6,6
1291,19.4444444444,15.5555555556,11.1111111111,10.5555555556,9.44444444444,8.88888888889,89.0,73.0,56.0,75.9968,75.9206,75.7936,16.0934,16.0934,16.0934,37.01482,17.70274,44.0,0.0,6.0,259.0,0,0,1,0,0,2014-06-02,1,0,2014,6,0
1324,19.4444444444,15.5555555556,11.1111111111,10.0,9.44444444444,8.88888888889,83.0,68.0,52.0,76.0984,75.9968,75.8952,16.0934,16.0934,16.0934,32.1868,17.70274,23.0,0.0,4.0,278.0,0,0,1,0,0,2014-06-03,1,0,2014,6,1
1298,21.1111111111,16.1111111111,11.1111111111,11.1111111111,10.5555555556,8.88888888889,89.0,71.0,53.0,75.9968,75.9206,75.7936,16.0934,16.0934,9.65604,32.1868,12.87472,21.0,0.0,4.0,288.0,0,0,1,0,0,2014-06-04,1,0,2014,6,2
1219,19.4444444444,15.5555555556,11.1111111111,11.1111111111,10.5555555556,8.88888888889,89.0,74.0,58.0,75.8952,75.819,75.7174,16.0934,14.48406,9.65604,33.79614,17.70274,25.0,0.0,3.0,314.0,0,0,1,0,0,2014-06-05,1,0,2014,6,3
